number,coordinate,dependencies
10,se.jguru.shared.json.jackson.example:jguru-shared-json-jackson-example:0.11.0,se.jguru.shared.json.jackson.example:jguru-shared-json-jackson-example:0.11.0;se.jguru.shared.json.spi.jackson:jguru-shared-json-spi-jackson:0.11.0;se.jguru.shared.algorithms.api:jguru-shared-algorithms-api:0.11.0;org.slf4j:slf4j-api:1.7.25;org.jetbrains.kotlin:kotlin-stdlib-jdk8:1.3.72;org.jetbrains.kotlin:kotlin-stdlib:1.3.72;org.jetbrains.kotlin:kotlin-stdlib-common:1.3.72;org.jetbrains:annotations:13.0;org.jetbrains.kotlin:kotlin-stdlib-jdk7:1.3.72;org.jetbrains.kotlin:kotlin-reflect:1.3.72;com.fasterxml.jackson.core:jackson-core:2.12.1;com.fasterxml.jackson.core:jackson-annotations:2.12.1;com.fasterxml.jackson.core:jackson-databind:2.12.1;com.fasterxml.jackson.module:jackson-module-kotlin:2.12.1;com.fasterxml.jackson.module:jackson-module-parameter-names:2.12.1;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.12.1;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.12.1;com.dr:ktjsonschema:1.0.2;javax.validation:validation-api:1.1.0.Final;com.github.victools:jsonschema-generator:4.16.0;com.fasterxml:classmate:1.5.1;se.jguru.codestyle.annotations:jguru-codestyle-annotations:0.11.2
11,com.celeral:utils:2.1.0,com.celeral:utils:2.1.0;org.apache.commons:commons-lang3:3.8.1;com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1;com.fasterxml.jackson.core:jackson-annotations:2.10.0.pr1;com.fasterxml.jackson.core:jackson-core:2.10.0.pr1;org.apache.logging.log4j:log4j-api:2.13.3
12,org.eclipse.dirigible:dirigible-resources-mxgraph:5.6.0,org.eclipse.dirigible:dirigible-resources-mxgraph:5.6.0;com.google.inject:guice:4.2.2;javax.inject:javax.inject:1;aopalliance:aopalliance:1.0;com.google.guava:guava:25.1-android;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-compat-qual:2.0.0;com.google.errorprone:error_prone_annotations:2.1.3;com.google.j2objc:j2objc-annotations:1.1;org.codehaus.mojo:animal-sniffer-annotations:1.14;com.google.inject.extensions:guice-servlet:4.2.2;com.google.inject.extensions:guice-persist:4.2.2;org.apache.cxf:cxf-rt-frontend-jaxrs:3.3.4;org.apache.cxf:cxf-core:3.3.4;org.glassfish.jaxb:jaxb-runtime:2.3.2;org.glassfish.jaxb:txw2:2.3.2;com.sun.istack:istack-commons-runtime:3.0.8;com.sun.xml.fastinfoset:FastInfoset:1.2.16;com.fasterxml.woodstox:woodstox-core:5.0.3;org.codehaus.woodstox:stax2-api:3.1.4;org.apache.ws.xmlschema:xmlschema-core:2.2.4;jakarta.ws.rs:jakarta.ws.rs-api:2.1.5;javax.annotation:javax.annotation-api:1.3.2;org.apache.cxf:cxf-rt-transports-http:3.3.4;org.apache.cxf:cxf-rt-security:3.3.4;javax.xml.ws:jaxws-api:2.3.0;javax.xml.soap:javax.xml.soap-api:1.4.0;com.sun.activation:javax.activation:1.2.0;org.apache.geronimo.specs:geronimo-ws-metadata_2.0_spec:1.1.3;com.sun.xml.messaging.saaj:saaj-impl:1.4.0-b03;org.jvnet.mimepull:mimepull:1.9.7;org.jvnet.staxex:stax-ex:1.7.8;javax.activation:activation:1.1;org.jacorb:jacorb-omgapi:3.7;org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1.1;org.jboss.spec.javax.rmi:jboss-rmi-api_1.0_spec:1.0.6.Final;com.google.code.gson:gson:2.2.4;commons-io:commons-io:2.6;javax.annotation:jsr250-api:1.0;org.apache.commons:commons-lang3:3.9;org.apache.cxf:cxf-rt-rs-service-description-swagger:3.3.4;org.apache.cxf:cxf-rt-rs-service-description-common-openapi:3.3.4;org.apache.cxf:cxf-rt-rs-service-description-swagger-ui:3.3.4;io.swagger:swagger-jaxrs:1.5.24;com.fasterxml.jackson.core:jackson-databind:2.9.10;com.fasterxml.jackson.core:jackson-core:2.9.10;io.swagger:swagger-core:1.5.24;org.slf4j:slf4j-api:1.7.22;com.fasterxml.jackson.core:jackson-annotations:2.9.10;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.9.10;org.yaml:snakeyaml:1.23;io.swagger:swagger-models:1.5.24;io.swagger:swagger-annotations:1.5.24;javax.validation:validation-api:1.1.0.Final;org.reflections:reflections:0.9.11;org.javassist:javassist:3.21.0-GA;javax.xml.bind:jaxb-api:2.3.0;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.0;jakarta.xml.ws:jakarta.xml.ws-api:2.3.3;jakarta.xml.bind:jakarta.xml.bind-api:2.3.3;jakarta.activation:jakarta.activation-api:1.2.2;jakarta.xml.soap:jakarta.xml.soap-api:1.4.2;jakarta.jws:jakarta.jws-api:2.1.0
13,com.thesamet.scalapb:scalapb-runtime-grpc_3.0.0-M3:0.11.0-M5,com.thesamet.scalapb:scalapb-runtime-grpc_3.0.0-M3:0.11.0-M5;com.thesamet.scalapb:scalapb-runtime_3.0.0-M3:0.11.0-M5;com.thesamet.scalapb:lenses_3.0.0-M3:0.11.0-M5;com.google.protobuf:protobuf-java:3.13.0;org.scala-lang:scala3-library_3.0.0-M3:3.0.0-M3;org.scala-lang:scala-library:2.13.4;org.scala-lang.modules:scala-collection-compat_2.13:2.4.1;io.grpc:grpc-stub:1.35.0;io.grpc:grpc-api:1.35.0;io.grpc:grpc-context:1.35.0;com.google.guava:guava:30.0-android;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;org.checkerframework:checker-compat-qual:2.5.5;com.google.j2objc:j2objc-annotations:1.3;com.google.errorprone:error_prone_annotations:2.4.0;org.codehaus.mojo:animal-sniffer-annotations:1.19;com.google.code.findbugs:jsr305:3.0.2;io.grpc:grpc-protobuf:1.35.0;com.google.api.grpc:proto-google-common-protos:2.0.1;io.grpc:grpc-protobuf-lite:1.35.0
14,io.kotest:kotest-assertions-json:4.4.0,io.kotest:kotest-assertions-json:4.4.0;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.21
15,org.onosproject:onos-apps-openstacknetworking-routing:1.8.2,org.onosproject:onos-apps-openstacknetworking-routing:1.8.2;org.onosproject:onos-apps-openstackinterface-api:1.8.2;org.onosproject:onos-apps-openstacknetworking-api:1.8.2;org.onosproject:onos-apps-openstacknode:1.8.2;org.onosproject:onos-apps-scalablegateway:1.8.2;org.onosproject:onos-cli:1.8.2;org.onosproject:onos-api:1.8.2;org.onosproject:onos-core-common:1.8.2;org.onosproject:onos-core-dist:1.8.2;org.onosproject:onos-core-serializers:1.8.2;org.onosproject:onos-incubator-api:1.8.2;org.onosproject:onos-incubator-net:1.8.2;org.onosproject:onos-incubator-store:1.8.2;org.ow2.asm:asm:5.0.4;commons-collections:commons-collections:3.2.2;commons-configuration:commons-configuration:1.10;commons-io:commons-io:2.4;commons-lang:commons-lang:2.6;org.apache.commons:commons-lang3:3.4;commons-logging:commons-logging:1.1.1;org.apache.commons:commons-math3:3.6.1;commons-pool:commons-pool:1.6;com.googlecode.concurrent-trees:concurrent-trees:2.6.0;com.google.guava:guava:19.0;com.fasterxml.jackson.core:jackson-annotations:2.7.3;com.fasterxml.jackson.core:jackson-core:2.7.3;com.fasterxml.jackson.core:jackson-databind:2.7.3;javax.ws.rs:javax.ws.rs-api:2.0.1;org.glassfish.jersey.core:jersey-client:2.22.2;org.glassfish.jersey.core:jersey-common:2.22.2;org.glassfish.jersey.bundles.repackaged:jersey-guava:2.22.2;org.glassfish.hk2:osgi-resource-locator:1.0.1;org.glassfish.hk2:hk2-api:2.4.0-b34;org.glassfish.hk2:hk2-utils:2.4.0-b34;org.glassfish.hk2.external:aopalliance-repackaged:2.4.0-b34;org.glassfish.hk2.external:javax.inject:2.4.0-b34;org.glassfish.hk2:hk2-locator:2.4.0-b34;org.javassist:javassist:3.18.1-GA;org.glassfish.jersey.core:jersey-server:2.22.2;org.glassfish.jersey.media:jersey-media-jaxb:2.22.2;javax.annotation:javax.annotation-api:1.2;javax.validation:validation-api:1.1.0.Final;joda-time:joda-time:2.9.3;com.google.code.findbugs:jsr305:3.0.1;com.esotericsoftware:kryo:4.0.0;io.dropwizard.metrics:metrics-core:3.1.0;io.dropwizard.metrics:metrics-json:3.1.0;com.eclipsesource.minimal-json:minimal-json:0.9.4;com.esotericsoftware:minlog:1.3.0;io.netty:netty:3.10.5.Final;io.netty:netty-buffer:4.1.5.Final;io.netty:netty-codec:4.1.5.Final;io.netty:netty-common:4.1.5.Final;io.netty:netty-handler:4.1.5.Final;io.netty:netty-resolver:4.1.5.Final;io.netty:netty-transport:4.1.5.Final;io.netty:netty-transport-native-epoll:4.1.5.Final;org.objenesis:objenesis:2.2;org.onosproject:onos-yang-datamodel:1.11;org.onosproject:onos-yang-maven-plugin:1.11;org.apache.maven:maven-core:3.3.9;org.apache.maven:maven-settings:3.3.9;org.apache.maven:maven-settings-builder:3.3.9;org.apache.maven:maven-builder-support:3.3.9;org.apache.maven:maven-repository-metadata:3.3.9;org.apache.maven:maven-model-builder:3.3.9;org.apache.maven:maven-aether-provider:3.3.9;org.eclipse.aether:aether-spi:1.0.2.v20150114;org.eclipse.aether:aether-impl:1.0.2.v20150114;org.eclipse.aether:aether-api:1.0.2.v20150114;org.eclipse.aether:aether-util:1.0.2.v20150114;org.eclipse.sisu:org.eclipse.sisu.plexus:0.3.2;javax.enterprise:cdi-api:1.0;javax.annotation:jsr250-api:1.0;org.eclipse.sisu:org.eclipse.sisu.inject:0.3.2;com.google.inject:guice:4.0;javax.inject:javax.inject:1;aopalliance:aopalliance:1.0;org.codehaus.plexus:plexus-interpolation:1.21;org.codehaus.plexus:plexus-utils:3.0.22;org.codehaus.plexus:plexus-classworlds:2.5.2;org.codehaus.plexus:plexus-component-annotations:1.6;org.sonatype.plexus:plexus-sec-dispatcher:1.3;org.sonatype.plexus:plexus-cipher:1.4;org.apache.maven:maven-plugin-api:3.3.9;org.apache.felix:maven-scr-plugin:1.21.0;org.apache.maven:maven-archiver:2.2;org.codehaus.plexus:plexus-archiver:1.0-alpha-7;org.apache.felix:org.apache.felix.scr.generator:1.13.0;org.ow2.asm:asm-all:5.0.2;org.sonatype.plexus:plexus-build-api:0.0.7;org.apache.maven:maven-artifact:3.3.9;org.apache.maven:maven-project:3.0-alpha-2;org.apache.maven:maven-compat:3.0-alpha-2;org.apache.maven.wagon:wagon-provider-api:1.0-beta-4;org.codehaus.plexus:plexus-container-default:1.0-beta-3.0.5;org.apache.xbean:xbean-reflect:3.4;log4j:log4j:1.2.12;commons-logging:commons-logging-api:1.1;com.google.code.google-collections:google-collect:snapshot-20080530;junit:junit:3.8.2;org.codehaus.woodstox:wstx-asl:3.2.6;stax:stax-api:1.0.1;org.sonatype.spice:model-builder:1.3;org.apache.maven:maven-project-builder:3.0-alpha-2;org.apache.maven:maven-model:3.3.9;org.codehaus.mojo:build-helper-maven-plugin:1.10;org.beanshell:bsh:2.0b4;org.onosproject:onos-yang-tool:1.11;org.onosproject:onos-yang-utils-parser:1.11;org.antlr:antlr4-runtime:4.5.3;org.onosproject:onos-yang-utils-generator:1.11;org.apache.felix:org.apache.felix.scr:1.8.2;org.codehaus.mojo:animal-sniffer-annotations:1.9;org.apache.felix:org.apache.felix.scr.annotations:1.9.12;org.apache.karaf.features:org.apache.karaf.features.core:3.0.5;org.apache.karaf.shell:org.apache.karaf.shell.console:3.0.5;jline:jline:2.13;org.fusesource.jansi:jansi:1.11;org.apache.karaf.jaas:org.apache.karaf.jaas.modules:3.0.5;org.apache.karaf.jaas:org.apache.karaf.jaas.config:3.0.5;org.apache.felix:org.apache.felix.fileinstall:3.5.0;org.apache.sshd:sshd-core:0.14.0;org.apache.karaf.system:org.apache.karaf.system.core:3.0.5;org.apache.servicemix.bundles:org.apache.servicemix.bundles.dom4j:1.6.1_5;xml-apis:xml-apis:1.0.b2;org.osgi:org.osgi.compendium:5.0.0;org.osgi:org.osgi.core:5.0.0;com.esotericsoftware:reflectasm:1.11.0;org.slf4j:slf4j-api:1.7.21;org.onosproject:onos-protocols-ovsdb-api:1.8.2;org.onosproject:onos-protocols-ovsdb-rfc:1.8.2;org.onosproject:onlab-misc:1.8.2;org.onosproject:onlab-osgi:1.8.2;org.onosproject:onlab-rest:1.8.2
16,io.zipkin.aws:brave-instrumentation-aws-java-sdk-v2-core:0.23.1,io.zipkin.aws:brave-instrumentation-aws-java-sdk-v2-core:0.23.1;io.zipkin.brave:brave-instrumentation-http:5.13.2;io.zipkin.brave:brave:5.13.2;io.zipkin.reporter2:zipkin-reporter-brave:2.16.1;io.zipkin.reporter2:zipkin-reporter:2.16.1;io.zipkin.zipkin2:zipkin:2.23.0;software.amazon.awssdk:aws-core:2.15.34;software.amazon.awssdk:annotations:2.15.34;software.amazon.awssdk:regions:2.15.34;com.fasterxml.jackson.core:jackson-databind:2.10.4;com.fasterxml.jackson.core:jackson-annotations:2.10.4;software.amazon.awssdk:auth:2.15.34;software.amazon.awssdk:profiles:2.15.34;software.amazon.awssdk:sdk-core:2.15.34;com.fasterxml.jackson.core:jackson-core:2.10.4;org.reactivestreams:reactive-streams:1.0.2;software.amazon.awssdk:http-client-spi:2.15.34;software.amazon.awssdk:metrics-spi:2.15.34;software.amazon.awssdk:utils:2.15.34;org.slf4j:slf4j-api:1.7.28;software.amazon.eventstream:eventstream:1.0.1
17,org.logevents:logevents:0.1.34,org.logevents:logevents:0.1.34;org.slf4j:slf4j-api:1.8.0-beta2
18,com.oath.microservices:micro-metrics:1.2.5,com.oath.microservices:micro-metrics:1.2.5;com.ryantenney.metrics:metrics-spring:3.1.3;io.dropwizard.metrics:metrics-healthchecks:3.1.2;io.dropwizard.metrics:metrics-annotation:3.1.2;org.springframework:spring-core:4.1.6.RELEASE;org.springframework:spring-beans:4.1.6.RELEASE;org.springframework:spring-context-support:4.1.6.RELEASE;org.springframework:spring-aop:4.1.6.RELEASE;aopalliance:aopalliance:1.0;org.slf4j:slf4j-api:1.7.12;io.dropwizard.metrics:metrics-core:3.2.3;com.oath.microservices:micro-core:1.2.5;javax.servlet:javax.servlet-api:3.1.0;com.oath.cyclops:cyclops:10.3.3;org.agrona:Agrona:0.9.1;io.kindedj:kindedj:1.1.0;org.reactivestreams:reactive-streams:1.0.0;com.oath.cyclops:cyclops-reactive-collections:10.3.3;org.aspectj:aspectjrt:1.8.7;org.aspectj:aspectjweaver:1.8.7;org.springframework:spring-web:5.1.8.RELEASE;org.springframework:spring-context:5.1.8.RELEASE;org.springframework:spring-expression:5.1.8.RELEASE;ch.qos.logback:logback-classic:1.1.3;ch.qos.logback:logback-core:1.1.3;org.slf4j:jcl-over-slf4j:1.7.26;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.9.8;com.fasterxml.jackson.core:jackson-databind:2.9.8;com.fasterxml.jackson.core:jackson-core:2.9.8;com.fasterxml.jackson.core:jackson-annotations:2.9.8;com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.8;com.fasterxml.jackson.jaxrs:jackson-jaxrs-base:2.9.8;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.9.8;javax.ws.rs:javax.ws.rs-api:2.0
19,org.cloudfoundry.multiapps:multiapps-common-test:2.5.1,org.cloudfoundry.multiapps:multiapps-common-test:2.5.1;org.junit.jupiter:junit-jupiter-api:5.7.0;org.apiguardian:apiguardian-api:1.1.0;org.opentest4j:opentest4j:1.2.0;org.junit.platform:junit-platform-commons:1.7.0;org.junit.jupiter:junit-jupiter-params:5.7.0;org.mockito:mockito-core:3.5.13;net.bytebuddy:byte-buddy:1.10.15;net.bytebuddy:byte-buddy-agent:1.10.15;org.objenesis:objenesis:3.1;org.apache.commons:commons-lang3:3.11;commons-io:commons-io:2.8.0;org.cloudfoundry.multiapps:multiapps-common:2.5.1;jakarta.xml.bind:jakarta.xml.bind-api:2.3.3;jakarta.activation:jakarta.activation-api:1.2.2;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.3;com.sun.activation:jakarta.activation:1.2.2;org.yaml:snakeyaml:1.27;com.fasterxml.jackson.core:jackson-databind:2.11.2;com.fasterxml.jackson.core:jackson-annotations:2.11.2;com.fasterxml.jackson.core:jackson-core:2.11.2
20,org.eclipse.ditto:ditto-json-cbor:1.2.1,org.eclipse.ditto:ditto-json-cbor:1.2.1;org.eclipse.ditto:ditto-json:1.2.1;com.eclipsesource.minimal-json:minimal-json:0.9.5;com.fasterxml.jackson.core:jackson-core:2.10.2;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.10.2
21,net.databinder:dispatch-mime_2.11:0.8.10,net.databinder:dispatch-mime_2.11:0.8.10;org.scala-lang:scala-library:2.11.0;net.databinder:dispatch-core_2.11:0.8.10;org.scala-lang.modules:scala-xml_2.11:1.0.1;org.scala-lang:scala-actors:2.11.0;org.apache.httpcomponents:httpclient:4.1.3;org.apache.httpcomponents:httpcore:4.1.4;commons-codec:commons-codec:1.4;org.apache.httpcomponents:httpmime:4.1.2;commons-logging:commons-logging:1.1.1;org.apache.james:apache-mime4j-core:0.7.2
22,org.apache.camel.springboot:camel-jing-starter:3.4.5,org.apache.camel.springboot:camel-jing-starter:3.4.5;org.springframework.boot:spring-boot-starter:2.3.4.RELEASE;org.springframework.boot:spring-boot:2.3.4.RELEASE;org.springframework:spring-context:5.2.9.RELEASE;org.springframework:spring-aop:5.2.9.RELEASE;org.springframework:spring-beans:5.2.9.RELEASE;org.springframework:spring-expression:5.2.9.RELEASE;org.springframework.boot:spring-boot-autoconfigure:2.3.4.RELEASE;org.springframework.boot:spring-boot-starter-logging:2.3.4.RELEASE;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.apache.logging.log4j:log4j-to-slf4j:2.13.3;org.apache.logging.log4j:log4j-api:2.13.3;org.slf4j:jul-to-slf4j:1.7.30;jakarta.annotation:jakarta.annotation-api:1.3.5;org.springframework:spring-core:5.2.9.RELEASE;org.springframework:spring-jcl:5.2.9.RELEASE;org.yaml:snakeyaml:1.26;org.apache.camel:camel-jing:3.4.5;org.apache.camel:camel-validator:3.4.5;org.apache.camel:camel-support:3.4.5;org.apache.camel:camel-api:3.4.5;org.apache.camel:camel-management-api:3.4.5;org.apache.camel:camel-util:3.4.5;org.apache.camel:camel-xml-jaxp:3.4.5;thaiopensource:jing:20030619;org.apache.camel.springboot:camel-core-starter:3.4.5;org.apache.camel:camel-core:3.4.5;org.apache.camel:camel-core-engine:3.4.5;org.apache.camel:camel-base:3.4.5;org.apache.camel:camel-core-languages:3.4.5;org.apache.camel:camel-bean:3.4.5;org.apache.camel:camel-browse:3.4.5;org.apache.camel:camel-caffeine-lrucache:3.4.5;com.github.ben-manes.caffeine:caffeine:2.8.4;org.apache.camel:camel-cluster:3.4.5;org.apache.camel:camel-controlbus:3.4.5;org.apache.camel:camel-dataformat:3.4.5;org.apache.camel:camel-dataset:3.4.5;org.apache.camel:camel-direct:3.4.5;org.apache.camel:camel-directvm:3.4.5;org.apache.camel:camel-file:3.4.5;org.apache.camel:camel-health:3.4.5;org.apache.camel:camel-language:3.4.5;org.apache.camel:camel-log:3.4.5;org.apache.camel:camel-mock:3.4.5;org.apache.camel:camel-ref:3.4.5;org.apache.camel:camel-rest:3.4.5;org.apache.camel:camel-tooling-model:3.4.5;org.apache.camel:camel-util-json:3.4.5;org.apache.camel:camel-saga:3.4.5;org.apache.camel:camel-scheduler:3.4.5;org.apache.camel:camel-seda:3.4.5;org.apache.camel:camel-stub:3.4.5;org.apache.camel:camel-timer:3.4.5;org.apache.camel:camel-vm:3.4.5;org.apache.camel:camel-xpath:3.4.5;org.apache.camel:camel-xslt:3.4.5;org.apache.camel:camel-xml-jaxb:3.4.5;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.0;org.slf4j:slf4j-api:1.7.30;org.apache.camel.springboot:camel-spring-boot:3.4.5;org.apache.camel:camel-spring:3.4.5;org.apache.camel:camel-core-xml:3.4.5;org.springframework:spring-tx:5.2.9.RELEASE;org.apache.camel:camel-cloud:3.4.5;org.apache.camel:camel-core-catalog:3.4.5;org.apache.camel:camel-main:3.4.5;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;jakarta.activation:jakarta.activation-api:1.2.1;org.apache.camel.springboot:camel-spring-boot-starter:3.4.5
23,org.seleniumhq.selenium:selenium-ie-driver:3.12.0,org.seleniumhq.selenium:selenium-ie-driver:3.12.0;org.seleniumhq.selenium:selenium-api:3.12.0;org.seleniumhq.selenium:selenium-remote-driver:3.12.0;net.bytebuddy:byte-buddy:1.8.3;org.apache.commons:commons-exec:1.3;commons-codec:commons-codec:1.10;commons-logging:commons-logging:1.2;com.google.code.gson:gson:2.8.2;com.google.guava:guava:23.6-jre;com.google.code.findbugs:jsr305:1.3.9;org.checkerframework:checker-compat-qual:2.0.0;com.google.errorprone:error_prone_annotations:2.1.3;com.google.j2objc:j2objc-annotations:1.1;org.codehaus.mojo:animal-sniffer-annotations:1.14;org.apache.httpcomponents:httpclient:4.5.3;org.apache.httpcomponents:httpcore:4.4.6;com.squareup.okhttp3:okhttp:3.9.1;com.squareup.okio:okio:1.13.0
24,com.sap.cds:cds-feature-mt:1.14.0,com.sap.cds:cds-feature-mt:1.14.0;com.sap.cds:cds-feature-api:1.14.0;com.sap.cds:cds-services-api:1.14.0;org.yaml:snakeyaml:1.26;com.sap.cds:cds-adapter-api:1.14.0;com.sap.cds:cds-services-utils:1.14.0;com.sap.cds:cds4j-core:1.18.0;com.jayway.jsonpath:json-path:2.5.0;net.minidev:json-smart:2.3;net.minidev:accessors-smart:1.2;org.ow2.asm:asm:5.0.4;javax.jms:javax.jms-api:2.0;org.apache.httpcomponents:httpclient:4.5.13;org.apache.httpcomponents:httpcore:4.4.13;commons-logging:commons-logging:1.2;commons-codec:commons-codec:1.11;com.sap.cds:cds-services-impl:1.14.0;com.sap.cds:cds4j-multitenant:1.18.0;com.sap.cds:cds4j-api:1.18.0;com.google.guava:guava:30.1-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-qual:3.5.0;com.google.errorprone:error_prone_annotations:2.3.4;com.google.j2objc:j2objc-annotations:1.3;com.sap.cloud.security.xsuaa:token-client:2.8.4;com.sap.cloud.security.xsuaa:api:2.8.4;com.sap.cloud.security:java-api:2.8.4;org.json:json:20201115;com.github.ben-manes.caffeine:caffeine:2.8.8;commons-io:commons-io:2.6;com.sap.cloud.sdk.cloudplatform:cloudplatform-connectivity:3.38.0;com.sap.cloud.sdk.cloudplatform:cloudplatform-core:3.38.0;com.sap.cloud.sdk.cloudplatform:caching:3.38.0;com.sap.cloud.sdk.cloudplatform:security:3.38.0;com.sap.cloud.sdk.cloudplatform:tenant:3.38.0;com.sap.cloud.sdk.cloudplatform:servlet:3.38.0;com.sap.cloud.sdk.quality:common:3.38.0;org.apache.commons:commons-csv:1.8;org.slf4j:jcl-over-slf4j:1.7.30;io.vavr:vavr:0.10.3;io.vavr:vavr-match:0.10.3;com.mikesamuel:json-sanitizer:1.2.2;org.apache.commons:commons-lang3:3.11;com.fasterxml.jackson.core:jackson-databind:2.11.4;com.fasterxml.jackson.core:jackson-annotations:2.11.4;com.fasterxml.jackson.core:jackson-core:2.11.4;org.slf4j:slf4j-api:1.7.30;com.sap.cloud.mt:multi-tenant-runtime:1.7.0;com.sap.cloud.mt:multi-tenant-subscription:1.7.0;com.sap.cloud.instancemanager:client:1.17.2;com.sap.cloud.instancemanager:util:1.17.2;com.sap.cloud.instancemanager:client-api:1.17.2;com.google.code.gson:gson:2.8.6
25,com.amazonaws:aws-java-sdk-eventbridge:1.11.875,com.amazonaws:aws-java-sdk-eventbridge:1.11.875;com.amazonaws:aws-java-sdk-core:1.11.875;commons-logging:commons-logging:1.1.3;org.apache.httpcomponents:httpclient:4.5.9;org.apache.httpcomponents:httpcore:4.4.11;commons-codec:commons-codec:1.11;software.amazon.ion:ion-java:1.0.2;com.fasterxml.jackson.core:jackson-databind:2.6.7.3;com.fasterxml.jackson.core:jackson-annotations:2.6.0;com.fasterxml.jackson.core:jackson-core:2.6.7;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.6.7;joda-time:joda-time:2.8.1;com.amazonaws:jmespath-java:1.11.875
26,com.sqlapp:sqlapp-core-sqlserver:0.8.19,com.sqlapp:sqlapp-core-sqlserver:0.8.19;com.sqlapp:sqlapp-core:0.8.19;org.mvel:mvel2:2.4.10.Final;org.apache.logging.log4j:log4j-core:2.13.3;org.apache.logging.log4j:log4j-api:2.13.3;org.apache.logging.log4j:log4j-jcl:2.13.3;commons-logging:commons-logging:1.2;com.fasterxml.jackson.core:jackson-core:2.11.3;com.fasterxml.jackson.core:jackson-annotations:2.11.3;com.fasterxml.jackson.core:jackson-databind:2.11.3;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.10.1;org.yaml:snakeyaml:1.24;com.googlecode.java-diff-utils:diffutils:1.3.0;org.locationtech.jts:jts-core:1.17.1;org.geolatte:geolatte-geom:1.6.0;org.apache.tomcat:tomcat-jdbc:9.0.30;org.apache.tomcat:tomcat-juli:9.0.30;org.apache.poi:poi:4.1.2;commons-codec:commons-codec:1.13;org.apache.commons:commons-collections4:4.4;org.apache.commons:commons-math3:3.6.1;com.zaxxer:SparseBitSet:1.2;org.apache.poi:poi-scratchpad:4.1.2;org.apache.poi:poi-ooxml:4.1.2;org.apache.commons:commons-compress:1.19;com.github.virtuald:curvesapi:1.06;org.apache.poi:poi-ooxml-schemas:4.1.2;org.apache.xmlbeans:xmlbeans:3.1.0;org.apache.poi:ooxml-schemas:1.4;org.apache.poi:poi-contrib:3.6;net.sf.supercsv:super-csv:2.4.0
27,com.github.618lf:swak-redis:1.1.1_final,com.github.618lf:swak-redis:1.1.1_final;com.github.618lf:swak-core:1.1.1_final;org.springframework.boot:spring-boot:2.3.4.RELEASE;org.springframework:spring-core:5.2.9.RELEASE;org.springframework:spring-jcl:5.2.9.RELEASE;org.springframework:spring-aop:5.2.9.RELEASE;org.springframework:spring-beans:5.2.9.RELEASE;org.springframework:spring-context:5.2.9.RELEASE;org.springframework:spring-expression:5.2.9.RELEASE;com.alibaba:fastjson:1.2.73;org.slf4j:slf4j-api:1.7.30;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;io.netty:netty-all:4.1.53.Final;io.projectreactor:reactor-core:3.3.10.RELEASE;org.reactivestreams:reactive-streams:1.0.3;org.javassist:javassist:3.27.0-GA;cglib:cglib:3.3.0;org.ow2.asm:asm:7.1;org.ehcache:ehcache:3.9.0;io.lettuce:lettuce-core:5.3.4.RELEASE;com.esotericsoftware:kryo-shaded:4.0.2;com.esotericsoftware:minlog:1.3.0;org.objenesis:objenesis:2.5.1
